APR-10 09:30 INFO     fund_manager.py:356   💚 HEARTBEAT [09:27:00 - 09:30:00] | active: NIFTY2641323900CE , inverse: NIFTY2641323900PE | State: NIFTY ema-5~21: 23914.57~ 23830.24 | ACTIVE ema-5~21: 174.04~ 155.42 | INVERSE ema-5~21: 163.70~ 218.19 | CE ema-5~21: 174.04~ 155.42 | PE ema-5~21: 163.70~ 218.19 | TRADE ema-5~21: 174.04~ 155.42 | NIFTY ema-prev-5~21: 23903.18~ 23819.53 | ACTIVE ema-prev-5~21: 174.88~ 153.72 | INVERSE ema-prev-5~21: 168.80~ 224.66 | CE ema-prev-5~21: 174.88~ 153.72 | PE ema-prev-5~21: 168.80~ 224.66 | TRADE ema-prev-5~21: 174.88~ 153.72
⚠️ [IC] Low history for ema-21 on PE (54879). Have 55 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54883). Have 41 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54887). Have 20 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54891). Have 48 bars, need ~73 for stabilization. Values may lag.
APR-10 09:33 INFO     fund_manager.py:356   💚 HEARTBEAT [09:30:00 - 09:33:00] | active: NIFTY2641323950CE , inverse: NIFTY2641323950PE | State: NIFTY ema-5~21: 23925.43~ 23840.87 | ACTIVE ema-5~21: 150.52~ 134.45 | INVERSE ema-5~21: 180.26~ 238.46 | CE ema-5~21: 150.52~ 134.45 | PE ema-5~21: 180.26~ 238.46 | TRADE ema-5~21: 150.52~ 134.45 | NIFTY ema-prev-5~21: 23914.57~ 23830.24 | ACTIVE ema-prev-5~21: 148.11~ 132.36 | INVERSE ema-prev-5~21: 188.02~ 245.84 | CE ema-prev-5~21: 148.11~ 132.36 | PE ema-prev-5~21: 188.02~ 245.84 | TRADE ema-prev-5~21: 148.11~ 132.36
⚠️ [IC] Low history for ema-21 on PE (54879). Have 56 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54883). Have 42 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54887). Have 21 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54891). Have 49 bars, need ~73 for stabilization. Values may lag.
